product_price_id,price,seller_id,register_on,product_id
109,14.51,5,2019-11-29T10:33:43Z,79
115,441.65,8,2019-09-26T00:39:55Z,76
102,301.99,14,2019-12-04T12:04:23Z,85
111,747.59,5,2019-12-08T08:19:11Z,65
114,236.16,10,2019-11-22T12:59:32Z,91
106,734.97,5,2019-06-14T02:12:17Z,73
108,293.81,5,2019-02-03T02:14:44Z,66
105,700.14,6,2019-12-26T06:46:38Z,65
113,45.33,6,2019-09-26T05:02:10Z,96
111,311.26,13,2018-12-05T03:39:43Z,60
111,281.14,8,2019-03-22T20:11:05Z,72
104,736.02,8,2018-10-24T23:04:17Z,94
101,258.31,14,2018-11-17T14:41:56Z,83
111,437.81,9,2019-04-26T01:43:21Z,84
110,486.86,7,2019-07-06T02:38:51Z,94
109,734.47,13,2018-10-26T19:28:11Z,95
111,789.34,14,2019-02-21T02:48:35Z,69
102,467.52,15,2019-05-21T13:46:17Z,75
109,581.12,8,2019-11-12T21:35:41Z,61
104,346.85,8,2019-10-17T19:39:54Z,69
104,344.98,6,2019-01-13T06:11:21Z,66
100,427.06,11,2019-06-13T08:35:06Z,68
112,319.50,7,2019-05-17T11:37:45Z,73
109,429.67,10,2018-12-08T04:09:39Z,76
114,416.82,14,2018-11-24T05:26:36Z,97
107,209.90,1,2019-01-21T21:53:33Z,92
103,557.42,15,2019-08-24T13:39:53Z,94
113,586.51,7,2019-07-06T08:37:07Z,89
105,75.26,9,2019-03-20T17:45:30Z,62
100,614.99,8,2019-11-21T14:34:43Z,85
115,986.35,6,2019-05-09T14:08:35Z,70
112,891.25,2,2019-09-21T11:28:55Z,78
102,736.36,13,2019-03-22T06:45:37Z,95
113,762.40,5,2019-03-01T09:31:03Z,70
102,829.59,1,2019-11-30T17:33:49Z,72
110,949.62,1,2018-12-27T19:02:00Z,89
110,201.53,9,2019-09-18T13:13:35Z,75
109,703.17,2,2018-10-25T18:52:11Z,64
106,316.54,7,2019-02-10T15:35:18Z,96
115,472.59,15,2019-02-19T08:49:21Z,95
108,389.02,10,2019-01-28T18:19:43Z,91
103,361.07,5,2019-08-08T04:18:37Z,73
106,722.06,1,2019-09-13T07:43:26Z,68
104,210.10,6,2019-06-17T15:17:39Z,95
104,540.57,1,2019-11-16T06:54:12Z,71
101,882.03,9,2019-04-25T03:50:26Z,72
103,949.03,12,2019-03-27T23:28:25Z,80
100,566.66,7,2019-01-05T08:36:20Z,83
113,410.60,8,2020-01-22T05:07:04Z,61
105,528.74,15,2019-03-23T20:48:48Z,68
108,606.81,9,2019-06-10T04:18:23Z,97
107,38.72,2,2020-01-09T11:05:20Z,83
115,637.94,1,2019-09-11T11:53:53Z,81
106,546.31,14,2019-10-04T13:05:15Z,61
115,958.63,5,2019-10-09T11:25:57Z,88
115,692.69,10,2019-06-25T22:28:55Z,60
103,832.74,9,2019-08-04T16:48:47Z,60
106,505.69,6,2019-04-12T22:10:11Z,91
111,955.34,13,2019-01-28T03:58:04Z,64
113,610.95,6,2019-09-04T06:06:03Z,76
107,90.86,12,2020-01-02T02:07:21Z,81
102,56.65,12,2018-12-08T21:19:27Z,78
111,301.74,13,2019-04-05T23:19:30Z,88
115,495.93,1,2019-04-07T08:23:13Z,92
108,889.07,15,2019-11-23T22:13:54Z,94
110,42.81,12,2019-09-06T22:36:13Z,82
103,726.48,1,2018-10-24T12:53:24Z,65
105,689.55,13,2019-10-21T03:30:29Z,83
102,308.57,2,2019-05-29T13:30:34Z,88
103,323.24,1,2019-10-31T00:03:37Z,99
113,204.12,10,2019-04-23T10:11:36Z,65
106,569.22,1,2019-09-04T22:18:42Z,71
107,923.46,10,2018-12-25T12:49:46Z,77
104,777.15,2,2019-08-03T04:12:48Z,99
105,913.06,7,2019-06-15T22:58:51Z,69
101,603.14,1,2019-09-14T21:27:31Z,66
109,170.42,5,2019-12-05T12:49:30Z,89
112,63.93,15,2018-12-17T01:25:01Z,74
102,171.92,10,2019-12-11T19:22:02Z,77
101,195.88,7,2019-05-24T19:42:53Z,70
107,353.88,13,2019-12-18T03:51:43Z,65
108,170.50,2,2019-01-12T17:35:35Z,97
101,54.38,10,2019-01-22T07:44:20Z,97
107,829.15,1,2019-06-28T09:07:16Z,91
100,484.69,14,2018-10-02T04:23:51Z,81
107,574.66,14,2019-09-09T08:27:16Z,75
113,455.35,7,2020-01-14T20:50:18Z,70
101,122.40,2,2019-06-02T03:19:42Z,83
100,440.32,13,2019-10-30T19:07:09Z,84
105,198.87,9,2019-11-13T21:41:29Z,80
104,565.11,1,2019-12-22T01:48:51Z,64
114,919.11,15,2019-08-30T07:48:01Z,88
113,632.20,2,2019-02-22T15:27:47Z,72
100,142.21,5,2019-11-30T07:05:32Z,80
101,309.33,8,2019-12-10T02:18:27Z,67
112,71.88,11,2018-12-27T14:23:10Z,96
105,124.08,8,2018-12-28T19:31:30Z,89
114,696.12,14,2020-01-05T13:39:09Z,67
104,95.28,1,2018-10-04T21:05:57Z,63
112,794.67,7,2019-09-18T09:19:52Z,72
105,562.00,7,2019-11-24T18:59:31Z,72
112,189.49,5,2019-03-21T18:30:44Z,83
111,240.53,7,2019-02-13T23:28:19Z,93
101,694.88,14,2019-05-09T05:52:18Z,63
108,683.85,14,2018-10-04T23:43:42Z,74
110,489.73,14,2019-10-28T18:51:36Z,63
114,426.51,2,2018-12-18T22:44:48Z,78
112,851.12,15,2020-01-22T02:46:35Z,63
111,330.52,14,2019-08-15T00:12:02Z,97
108,540.03,6,2018-12-13T05:48:55Z,84
114,704.42,6,2019-06-02T03:05:52Z,61
103,885.02,1,2019-05-08T14:59:40Z,76
113,922.57,15,2019-03-03T23:20:56Z,78
102,940.60,2,2018-12-02T14:18:01Z,94
111,244.16,14,2019-05-30T14:38:46Z,75
105,810.45,15,2018-10-20T12:30:05Z,60
115,121.78,11,2019-11-30T12:54:43Z,74
108,414.48,2,2019-06-01T01:08:14Z,89
109,270.56,1,2019-08-05T04:34:26Z,91
102,19.60,14,2018-12-30T23:06:42Z,70
115,951.99,15,2019-01-29T17:26:05Z,60
106,655.20,10,2019-03-03T22:59:30Z,69
115,469.12,1,2018-11-08T19:38:13Z,99
108,742.13,5,2019-12-31T14:25:12Z,95
108,417.94,2,2018-10-26T14:30:05Z,88
114,334.28,8,2019-01-08T18:38:41Z,92
108,219.69,8,2018-11-06T14:48:42Z,97
111,511.38,2,2019-05-24T08:24:30Z,91
100,415.42,14,2019-07-26T18:37:26Z,93
112,826.53,8,2019-03-17T06:01:57Z,90
106,210.57,13,2019-04-09T22:17:26Z,64
114,824.08,2,2019-06-19T09:32:56Z,79
105,957.84,8,2019-09-29T19:37:21Z,90
106,423.94,9,2019-06-03T12:38:32Z,79
104,621.12,2,2019-03-03T01:52:36Z,99
109,545.58,6,2018-12-03T11:00:08Z,81
102,894.71,2,2018-12-15T04:17:30Z,91
111,515.78,12,2019-11-30T11:24:24Z,76
114,703.27,5,2019-10-06T11:54:25Z,99
110,284.73,14,2019-12-19T16:07:21Z,87
109,917.03,14,2018-12-05T23:36:03Z,80
106,574.37,14,2018-12-18T11:45:58Z,73
102,87.64,5,2019-01-25T23:11:59Z,66
110,986.10,1,2019-04-12T19:18:35Z,89
107,355.29,5,2019-02-03T01:52:13Z,83
105,745.36,14,2020-01-01T11:02:19Z,88
102,591.84,1,2019-08-10T08:58:05Z,98
114,940.68,11,2020-01-23T20:59:53Z,79
108,988.69,7,2019-11-03T15:39:18Z,91
105,407.21,14,2019-09-12T17:01:37Z,72
112,414.26,1,2019-09-20T06:18:45Z,94
101,305.05,2,2020-02-03T11:04:11Z,78
111,242.11,6,2018-11-02T10:15:50Z,81
110,962.18,7,2018-12-24T05:49:50Z,94
102,649.04,6,2019-01-20T23:49:25Z,83
102,526.60,2,2019-07-04T11:52:21Z,65
105,679.71,15,2019-09-24T19:43:01Z,85
114,64.33,11,2019-02-23T13:56:22Z,67
107,813.89,14,2019-10-03T23:34:18Z,76
105,672.18,6,2019-05-18T01:09:52Z,99
100,800.59,15,2019-12-31T09:42:46Z,84
104,938.70,14,2019-03-31T11:25:07Z,84
108,378.96,12,2019-06-28T23:48:16Z,83
109,288.03,9,2019-10-22T14:06:17Z,86
115,790.04,2,2019-01-01T15:46:08Z,67
110,505.69,14,2018-11-24T14:11:13Z,81
112,529.96,1,2019-04-19T21:19:39Z,68
111,984.13,11,2019-02-13T12:09:24Z,83
104,958.90,13,2019-03-20T17:20:18Z,70
111,189.43,5,2019-06-06T19:00:47Z,68
112,140.97,7,2018-12-28T12:25:25Z,78
112,743.08,8,2019-10-22T03:22:31Z,78
114,884.37,1,2019-08-07T16:45:30Z,82
114,813.16,7,2019-06-09T11:42:26Z,77
109,263.88,6,2019-06-16T10:16:41Z,90
115,504.53,5,2019-09-06T16:29:09Z,82
111,369.67,2,2019-10-06T22:07:38Z,87
106,429.78,1,2019-11-26T04:51:14Z,60
107,785.47,15,2018-11-23T14:02:10Z,85
115,628.91,9,2018-10-14T14:31:56Z,85
109,61.09,1,2018-12-01T20:31:46Z,87
114,195.82,15,2019-03-06T05:48:06Z,62
110,450.92,14,2019-03-23T12:33:05Z,63
114,493.12,15,2019-10-08T10:01:15Z,72
102,212.03,10,2019-12-22T20:57:32Z,79
109,706.64,7,2019-07-29T23:37:20Z,81
114,312.40,5,2018-11-28T05:58:33Z,67
101,916.48,12,2018-11-06T02:28:06Z,67
101,164.29,14,2018-12-05T18:22:06Z,71
110,755.83,10,2019-12-08T06:48:37Z,69
111,639.06,1,2020-01-30T04:54:05Z,79
112,97.35,6,2020-02-07T17:24:18Z,82
115,591.13,10,2019-06-19T05:39:19Z,61
100,261.60,10,2019-05-07T20:04:22Z,69
112,93.56,8,2019-11-23T08:58:39Z,60
108,839.65,2,2019-05-29T16:04:07Z,83
111,483.13,15,2019-05-05T09:13:34Z,66
112,984.11,8,2018-11-24T20:15:58Z,96
102,787.44,7,2019-11-13T10:19:26Z,84
106,861.76,8,2019-05-12T11:27:17Z,96
114,101.51,10,2019-11-08T11:22:02Z,89
108,287.77,1,2019-01-26T15:04:35Z,95
101,513.10,6,2018-10-08T15:03:37Z,64
114,864.47,6,2019-11-05T17:14:48Z,88
103,210.69,12,2019-03-13T12:31:13Z,61
110,315.99,1,2019-08-05T17:56:53Z,67
113,741.48,15,2018-12-27T19:17:39Z,94
109,610.10,6,2020-01-06T03:11:19Z,74
100,92.85,12,2019-04-29T03:12:14Z,60
114,808.76,1,2019-08-03T16:46:34Z,66
110,523.28,1,2019-05-19T11:57:34Z,94
107,334.16,9,2018-10-12T16:40:09Z,70
104,895.70,7,2019-04-28T12:38:54Z,85
113,350.11,1,2019-03-28T07:17:04Z,62
115,180.25,11,2019-03-05T18:45:09Z,75
103,922.17,11,2018-10-09T18:57:10Z,62
102,643.60,1,2019-10-29T21:44:40Z,75
104,240.16,1,2019-03-04T01:31:09Z,80
103,179.49,8,2018-11-02T11:03:25Z,90
105,999.67,13,2019-02-22T18:29:58Z,73
112,523.73,8,2019-06-17T23:19:12Z,99
101,671.28,11,2019-01-01T08:52:05Z,94
106,717.03,1,2020-01-07T20:48:28Z,71
109,944.89,14,2019-02-08T06:44:12Z,74
106,787.26,2,2018-12-07T13:03:18Z,75
107,835.05,8,2018-11-19T23:11:17Z,83
106,549.21,15,2019-01-31T15:50:20Z,90
112,634.69,8,2018-11-05T03:10:50Z,69
105,930.09,14,2019-05-23T05:39:30Z,71
112,262.58,14,2019-11-15T08:29:20Z,76
112,738.87,15,2019-09-11T17:35:54Z,96
102,714.57,8,2018-10-25T00:30:33Z,62
112,641.00,14,2019-10-22T11:15:10Z,97
107,175.80,7,2019-12-20T03:16:07Z,77
114,976.63,6,2019-08-06T21:18:37Z,76
102,719.20,6,2019-10-27T23:15:13Z,61
104,623.82,15,2019-03-28T08:39:02Z,82
108,568.45,8,2020-01-01T10:57:45Z,60
101,844.84,8,2019-02-12T03:42:23Z,95
115,541.66,13,2019-10-29T14:58:22Z,60
112,88.07,8,2019-05-31T04:02:49Z,99
115,872.06,1,2019-02-13T03:07:03Z,88
107,14.25,9,2019-01-30T21:39:52Z,77
103,951.12,7,2019-05-14T05:15:26Z,64
107,788.31,10,2019-08-15T21:15:57Z,91
108,740.49,13,2020-01-04T06:00:22Z,93
100,666.45,14,2020-01-15T22:28:24Z,62
113,509.14,14,2019-11-08T18:48:24Z,73
113,618.95,2,2018-10-31T10:08:15Z,72
109,737.40,12,2019-05-30T23:39:44Z,97
110,105.16,1,2018-11-27T11:57:24Z,78
101,909.29,8,2019-07-15T05:11:40Z,81
104,479.37,14,2019-08-11T09:08:51Z,96
112,932.06,1,2019-07-23T10:42:53Z,64
110,960.23,1,2020-01-29T04:13:13Z,97
105,98.74,13,2020-01-19T15:52:54Z,66
115,420.12,1,2018-11-23T05:17:24Z,98
110,516.88,14,2019-05-21T05:48:34Z,61
115,478.37,15,2019-10-24T10:29:29Z,69
102,618.17,7,2019-09-12T13:31:43Z,99
107,563.59,13,2019-08-30T17:44:10Z,78
106,655.05,5,2019-12-20T21:44:17Z,94
109,29.99,10,2019-12-26T03:57:57Z,62
114,455.27,14,2020-01-12T00:54:25Z,67
100,330.15,11,2019-09-17T10:19:38Z,63
104,143.42,13,2019-12-18T10:37:05Z,85
102,230.74,15,2019-07-08T14:30:54Z,72
114,361.72,10,2019-12-16T23:58:29Z,84
115,359.90,1,2018-10-31T12:44:43Z,84
104,23.58,12,2018-10-28T14:15:51Z,89
114,833.82,7,2019-10-21T05:15:36Z,95
101,630.95,5,2019-01-16T02:46:02Z,79
110,527.08,14,2019-11-14T16:34:08Z,67
109,864.87,6,2019-02-12T04:51:02Z,72
111,463.54,14,2019-02-01T03:09:42Z,92
105,264.22,1,2019-10-10T00:55:03Z,98
105,554.35,5,2019-03-21T04:27:18Z,98
105,317.52,1,2019-07-06T02:53:53Z,62
105,415.30,12,2020-02-01T23:39:38Z,61
104,365.74,9,2019-06-15T03:52:52Z,65
103,142.43,14,2019-03-07T18:04:22Z,71
105,912.56,9,2019-01-25T17:19:40Z,92
110,756.47,6,2019-04-10T15:32:15Z,76
103,272.82,9,2018-10-09T22:54:25Z,73
104,917.49,1,2018-10-30T18:37:58Z,91
101,940.38,13,2018-12-17T17:11:08Z,65
111,915.04,2,2019-10-19T19:06:44Z,97
112,386.05,15,2018-12-02T01:40:15Z,90
109,373.35,8,2018-11-15T09:58:13Z,83
113,927.14,14,2019-03-14T21:39:08Z,76
115,740.01,5,2019-11-30T03:36:05Z,60
114,592.16,8,2018-10-21T10:57:09Z,94
112,33.25,15,2018-10-01T17:06:19Z,66
101,630.09,6,2019-12-04T19:01:10Z,82
106,378.66,5,2018-11-06T14:15:21Z,70
104,207.33,7,2019-04-05T20:58:44Z,84
103,741.94,1,2019-02-07T19:57:10Z,68
105,390.69,9,2019-05-12T05:25:15Z,83
111,985.59,10,2020-01-06T17:59:44Z,97
102,49.76,15,2020-01-21T15:52:11Z,85
107,105.93,12,2018-11-07T13:09:17Z,90
102,431.17,8,2020-01-05T21:34:02Z,96
111,203.30,5,2018-10-04T22:45:03Z,64
109,549.93,8,2018-12-14T07:13:18Z,84
105,56.52,15,2020-01-21T21:44:39Z,70
104,761.86,15,2018-10-08T00:40:49Z,88
100,250.34,1,2019-11-18T17:12:40Z,88
102,274.93,13,2019-03-14T11:29:26Z,62
115,717.65,1,2018-10-22T11:16:54Z,97
115,562.79,1,2019-08-21T01:48:17Z,80
106,977.10,1,2019-12-18T13:59:29Z,94
106,715.01,1,2018-11-16T04:22:13Z,86
105,980.43,8,2018-10-03T13:38:30Z,86
115,131.65,1,2019-02-19T15:19:46Z,88
112,991.56,2,2019-09-09T07:40:54Z,95
110,666.50,8,2020-02-08T23:37:07Z,85
113,547.17,1,2019-01-05T09:03:32Z,90
103,661.99,15,2018-12-22T03:43:12Z,92
101,51.80,7,2019-05-05T09:14:45Z,90
112,586.47,15,2019-07-26T19:37:46Z,84
102,590.37,1,2020-02-06T23:11:03Z,96
110,902.95,14,2018-11-11T19:06:25Z,86
112,376.39,6,2019-02-19T19:47:08Z,88
100,335.00,8,2018-12-12T18:04:33Z,65
114,112.52,5,2019-12-14T05:59:54Z,82
101,48.24,14,2019-12-21T08:32:55Z,71
106,914.22,14,2019-05-14T11:46:44Z,85
113,960.99,10,2019-02-10T19:26:11Z,69
113,272.77,1,2019-04-28T20:24:38Z,99
107,579.49,1,2019-10-05T06:05:00Z,63
114,209.27,2,2019-06-04T15:31:58Z,85
103,772.49,14,2019-08-05T03:45:19Z,91
114,992.31,10,2018-10-01T08:50:29Z,66
110,954.15,2,2019-10-25T01:48:32Z,96
103,505.81,10,2019-12-11T13:45:37Z,76
100,249.90,15,2019-06-05T18:28:55Z,62
102,536.64,12,2019-12-20T16:47:08Z,60
113,475.08,12,2019-09-15T20:12:10Z,78
112,271.51,8,2020-01-31T17:53:59Z,86
100,793.80,15,2019-06-12T22:51:35Z,61
104,402.97,14,2018-10-21T03:17:33Z,66
107,815.12,8,2019-08-21T20:08:12Z,96
110,822.91,5,2019-01-18T16:10:24Z,86
108,693.17,14,2020-01-09T06:19:42Z,66
103,349.13,13,2019-02-25T04:15:21Z,64
100,381.65,10,2019-02-26T01:44:10Z,76
109,680.49,2,2018-11-10T05:05:41Z,95
100,832.84,8,2018-10-03T05:12:02Z,68
108,956.21,13,2019-11-03T13:16:46Z,80
108,535.68,8,2019-11-09T05:17:16Z,71
105,776.19,12,2019-08-25T11:09:32Z,90
110,633.33,9,2019-03-27T16:46:23Z,87
108,447.71,15,2019-07-06T00:13:37Z,92
113,62.89,10,2019-07-17T22:48:15Z,84
110,64.06,6,2019-01-30T14:39:21Z,83
108,554.23,15,2019-08-01T00:45:52Z,93
105,372.55,14,2019-12-20T00:01:07Z,66
107,132.83,11,2020-01-14T22:47:55Z,81
108,823.19,5,2019-12-29T01:34:29Z,95
105,924.77,10,2019-07-07T18:16:49Z,91
109,883.85,14,2019-04-09T04:56:22Z,74
106,59.81,15,2019-04-22T23:01:27Z,93
110,643.59,9,2019-11-21T18:26:30Z,69
104,246.16,1,2019-04-05T10:07:08Z,62
107,139.95,6,2019-05-06T00:44:21Z,69
112,733.57,8,2019-04-17T22:07:38Z,63
110,517.44,9,2020-01-31T22:43:32Z,96
100,225.58,12,2019-02-25T14:41:48Z,94
111,355.87,1,2019-07-05T09:34:27Z,61
106,626.17,12,2020-01-01T04:40:12Z,60
102,279.30,14,2019-02-18T22:37:43Z,79
114,89.76,7,2019-10-29T02:12:38Z,81
101,180.47,7,2019-01-30T17:14:18Z,94
101,437.07,9,2019-10-07T00:11:40Z,90
100,481.55,12,2019-04-18T09:43:50Z,61
101,820.52,8,2020-01-09T23:58:47Z,78
110,866.74,13,2019-08-16T21:27:41Z,83
114,774.93,14,2018-11-17T07:54:25Z,73
110,492.28,10,2019-05-13T21:46:52Z,68
114,282.56,15,2019-12-13T05:14:50Z,84
112,706.57,14,2019-10-31T22:20:55Z,86
101,372.04,5,2019-11-18T19:41:38Z,78
107,265.79,12,2019-04-03T13:57:29Z,66
114,516.66,7,2018-11-02T15:37:20Z,92
112,592.54,2,2019-04-27T08:57:03Z,62
101,727.40,13,2019-06-15T02:22:09Z,82
110,927.63,5,2019-02-26T17:30:51Z,98
115,393.94,12,2019-08-20T09:05:41Z,72
110,746.65,15,2019-01-29T05:02:01Z,77
114,645.47,10,2019-04-05T18:48:27Z,91
101,204.74,15,2018-12-28T14:14:54Z,99
115,232.32,1,2019-03-30T16:42:31Z,76
105,243.25,8,2019-08-19T22:50:50Z,72
110,913.98,8,2019-04-11T06:18:42Z,86
107,598.50,1,2019-08-30T09:01:51Z,72
107,798.05,1,2019-06-02T22:33:28Z,82
101,647.64,8,2018-10-07T12:35:10Z,61
111,93.80,6,2019-04-08T02:29:30Z,79
106,215.53,9,2020-01-01T03:21:58Z,60
100,182.13,7,2019-05-22T00:24:42Z,82
103,399.38,12,2019-05-18T10:54:46Z,84
103,482.51,9,2019-06-19T03:11:12Z,82
105,711.18,13,2018-12-01T19:27:26Z,85
103,293.92,1,2019-09-11T16:16:20Z,96
111,109.32,5,2018-11-08T10:11:32Z,72
105,168.43,2,2019-12-12T18:37:46Z,61
114,451.89,15,2019-12-01T02:46:14Z,87
101,747.49,8,2019-01-06T13:42:42Z,89
114,180.60,10,2019-01-14T20:15:43Z,92
110,577.12,13,2019-06-27T17:05:03Z,86
104,27.13,10,2019-06-05T02:06:03Z,62
113,419.56,7,2019-08-17T04:07:51Z,96
104,274.99,7,2019-05-24T13:14:21Z,98
101,430.07,8,2019-09-15T08:07:43Z,95
105,738.22,13,2018-12-22T21:50:09Z,93
103,869.43,7,2018-10-05T09:09:36Z,88
114,463.35,6,2019-04-11T11:46:52Z,72
111,146.71,1,2019-01-19T04:03:44Z,97
109,27.78,8,2019-12-02T13:31:28Z,61
109,865.71,8,2019-12-18T00:12:42Z,82
104,28.96,14,2019-10-25T00:59:39Z,92
102,869.39,2,2018-10-04T11:36:19Z,80
108,878.55,6,2019-08-28T00:19:04Z,89
106,681.87,15,2019-09-30T17:55:10Z,76
114,243.36,15,2018-10-31T17:46:00Z,84
100,561.64,1,2019-01-29T17:39:10Z,87
111,288.64,7,2019-03-07T12:00:35Z,89
112,990.27,14,2019-04-09T14:26:29Z,89
111,287.00,1,2019-06-22T12:54:07Z,80
114,869.90,1,2018-11-18T10:03:43Z,75
102,457.49,8,2019-05-11T06:42:02Z,91
110,508.13,14,2019-03-14T22:17:30Z,78
106,64.38,13,2019-04-10T20:11:20Z,80
101,656.14,12,2019-01-23T22:34:01Z,86
115,877.33,10,2019-05-15T00:14:56Z,84
103,345.54,10,2020-01-18T03:57:35Z,86
112,58.11,9,2019-05-07T19:22:18Z,73
109,248.14,11,2019-09-01T17:45:48Z,83
101,184.86,15,2019-09-23T05:13:00Z,63
108,553.58,5,2020-01-16T14:49:42Z,86
114,211.01,5,2019-03-09T04:14:09Z,98
111,310.93,2,2018-10-31T06:49:42Z,81
101,953.05,9,2019-07-24T05:06:39Z,82
109,536.06,13,2019-03-02T01:01:59Z,61
114,656.20,10,2019-09-28T23:59:38Z,76
112,666.07,10,2019-10-15T22:55:00Z,94
103,56.64,5,2019-07-18T11:07:46Z,76
115,732.40,7,2019-02-03T09:02:23Z,77
101,931.36,2,2019-11-20T12:15:18Z,88
101,120.69,1,2018-11-04T19:06:32Z,83
109,257.05,9,2018-11-02T00:30:48Z,90
100,66.71,1,2019-12-30T22:12:52Z,88
101,826.37,13,2019-05-15T04:54:03Z,98
105,239.06,2,2019-07-27T20:37:03Z,83
112,167.11,5,2019-12-09T03:40:10Z,89
114,115.30,5,2020-01-08T18:14:56Z,98
106,384.70,14,2020-01-29T08:54:37Z,96
106,782.13,2,2019-03-13T17:13:35Z,74
103,463.51,2,2018-12-08T03:51:26Z,89
113,227.88,14,2019-10-15T21:38:24Z,68
110,26.68,6,2019-04-09T11:56:14Z,86
106,392.01,15,2018-10-14T05:17:07Z,90
110,797.26,12,2019-08-20T23:17:57Z,85
106,553.90,13,2019-05-06T01:39:32Z,88
100,339.09,10,2019-10-27T21:13:56Z,76
108,944.32,5,2019-11-19T17:33:22Z,95
105,624.29,7,2019-01-09T03:25:59Z,97
103,378.74,1,2019-03-13T14:35:44Z,97
100,180.68,10,2019-04-18T10:34:56Z,97
115,240.92,7,2019-11-14T04:13:40Z,97
103,239.66,7,2020-01-14T02:06:24Z,85
114,910.39,7,2019-10-23T05:12:40Z,78
109,801.87,12,2019-05-14T07:42:23Z,90
113,162.44,14,2019-09-25T06:22:10Z,87
113,312.75,12,2019-05-05T06:51:16Z,97
100,658.84,7,2019-02-07T04:03:14Z,85
104,188.88,2,2019-03-31T09:21:57Z,89
111,278.50,12,2019-05-24T13:51:44Z,70
113,519.33,10,2019-08-03T11:58:18Z,69
108,369.98,2,2019-09-22T14:37:26Z,74
114,699.38,2,2019-02-23T17:06:19Z,70
108,88.26,2,2020-01-13T00:28:51Z,62
109,167.34,10,2019-01-02T01:56:50Z,62
100,144.52,9,2019-07-14T07:48:10Z,79
112,293.93,5,2019-09-19T12:13:01Z,65
111,920.30,15,2019-05-30T17:22:17Z,86
100,35.34,8,2019-01-05T16:02:28Z,69
111,343.88,5,2018-11-14T12:18:31Z,67
110,531.23,9,2019-11-06T23:08:21Z,77
104,42.90,1,2019-03-04T00:48:08Z,89
109,436.15,2,2019-05-01T14:34:56Z,81
115,727.04,2,2018-10-17T02:22:44Z,78
103,514.63,1,2019-04-26T05:09:17Z,83
108,537.37,1,2019-08-13T23:51:32Z,87
105,735.41,2,2019-01-17T06:45:00Z,87
111,120.31,12,2019-07-25T03:04:03Z,87
112,74.32,7,2019-01-14T09:11:42Z,86
105,760.28,2,2019-12-02T17:09:33Z,94
101,222.17,5,2020-01-19T12:37:22Z,71
111,179.91,1,2018-12-11T04:03:28Z,73
100,755.61,10,2019-12-20T13:07:39Z,65
103,242.84,7,2019-11-15T07:10:37Z,84
111,21.58,14,2019-06-18T04:17:35Z,83
113,449.44,14,2019-07-29T00:46:44Z,99
110,270.84,10,2019-05-23T06:11:56Z,73
111,642.54,1,2018-10-18T04:52:34Z,94
101,710.48,1,2018-12-08T20:08:29Z,94
102,228.41,11,2019-05-01T20:18:16Z,73
110,203.40,1,2019-11-18T05:40:01Z,93
115,720.44,1,2020-02-04T07:15:58Z,77
114,247.95,2,2019-02-07T22:32:06Z,74
114,975.66,5,2019-06-18T15:00:50Z,98
111,388.50,7,2019-02-08T05:41:10Z,85
104,413.04,5,2019-06-23T22:17:50Z,61
110,648.53,1,2019-03-26T22:45:18Z,69
101,749.09,5,2019-10-26T01:04:50Z,81
113,709.45,6,2019-09-09T05:02:14Z,66
104,263.58,15,2019-07-29T03:04:52Z,75
111,894.67,1,2018-12-06T19:17:16Z,61
104,125.45,5,2019-01-26T01:12:33Z,84
108,883.21,2,2018-12-18T08:41:21Z,74
104,577.30,7,2020-01-15T14:20:08Z,60
104,485.19,9,2019-09-27T04:43:58Z,81
104,61.83,14,2018-11-27T22:04:57Z,90
110,384.40,15,2018-12-13T10:06:30Z,90
112,164.03,9,2019-07-30T21:41:35Z,93
101,267.06,9,2019-08-30T15:42:10Z,98
110,585.88,8,2019-07-08T22:37:16Z,81
100,419.27,9,2019-01-27T07:55:05Z,85
107,520.47,1,2018-11-26T17:36:53Z,63
109,497.92,14,2018-12-23T08:22:29Z,72
105,864.61,8,2020-01-21T05:12:14Z,98
104,706.68,12,2020-01-28T18:09:11Z,79
102,220.99,5,2019-07-31T11:10:01Z,96
113,386.47,1,2019-05-17T18:51:43Z,68
103,888.25,1,2019-05-30T17:25:46Z,70
109,135.21,8,2018-12-29T12:21:52Z,87
104,202.76,7,2019-01-13T03:57:20Z,94
113,860.01,1,2020-02-07T16:49:38Z,94
113,894.91,6,2018-11-02T03:03:24Z,75
103,953.98,13,2019-06-15T19:57:18Z,94
100,91.67,13,2019-05-10T11:21:32Z,63
110,29.54,10,2018-10-26T17:27:18Z,81
101,825.01,13,2019-05-28T10:54:11Z,66
102,97.24,5,2019-01-13T22:22:08Z,76
101,458.71,10,2019-02-02T23:43:55Z,64
107,681.73,6,2019-12-25T15:41:57Z,60
102,108.44,1,2019-10-18T23:14:25Z,89
107,376.54,15,2018-10-06T05:03:09Z,67
105,720.79,8,2019-11-11T07:06:18Z,67
103,662.30,8,2019-01-02T17:06:00Z,84
107,549.97,1,2019-04-25T10:22:30Z,90
114,802.79,14,2019-07-07T14:47:57Z,81
107,601.78,8,2018-11-13T12:05:17Z,90
106,720.44,2,2019-10-26T08:07:31Z,99
111,697.57,8,2019-06-04T02:41:57Z,81
115,162.79,11,2019-10-02T02:12:29Z,85
112,589.47,6,2019-04-29T04:51:44Z,91
113,179.53,8,2019-06-05T05:50:15Z,70
