order_id,product_price_id,order_detail_id
507,63,605
510,91,613
512,88,612
501,74,616
524,62,617
510,96,613
508,62,625
520,85,625
528,82,630
512,60,615
527,60,604
518,98,630
516,90,612
502,76,614
516,71,620
505,63,607
517,85,627
518,85,603
505,63,618
529,87,602
515,85,622
530,77,623
503,99,606
528,87,619
518,96,626
515,89,616
503,60,621
530,68,600
511,87,602
506,100,626
510,64,608
523,92,627
509,99,603
501,90,612
525,91,612
518,69,625
500,100,605
507,63,614
513,80,630
526,92,628
500,78,600
521,86,600
511,77,627
513,68,608
525,64,600
503,61,626
512,79,619
512,61,629
530,77,618
509,96,613
501,82,618
526,86,621
530,82,618
530,81,605
524,92,629
522,72,630
525,76,614
502,63,602
506,77,600
525,79,623
502,80,628
522,98,626
526,88,610
503,69,619
526,74,603
511,80,603
511,89,600
527,61,624
517,96,625
507,83,609
521,70,630
516,74,616
520,84,629
502,99,602
512,76,616
510,89,620
508,68,622
509,96,629
523,78,620
521,86,619
503,80,622
524,85,603
525,80,609
519,72,629
513,89,626
526,76,616
529,68,610
512,66,602
528,70,616
524,87,626
511,84,622
512,64,615
522,63,629
529,93,629
530,99,600
502,71,612
522,81,626
512,100,621
500,84,621
529,98,602
502,64,612
525,60,604
511,66,617
529,62,609
510,65,609
505,92,601
524,66,614
530,64,602
505,96,626
510,89,606
506,75,603
520,80,607
522,91,603
514,60,621
500,65,621
530,61,611
508,88,623
505,84,615
515,86,625
501,68,605
500,92,613
506,78,618
530,93,624
530,90,624
500,87,603
507,98,619
513,81,600
513,86,604
504,63,610
505,87,625
506,99,608
528,84,613
527,90,616
525,60,613
520,68,603
524,92,605
507,70,621
521,69,608
524,88,614
525,76,624
500,69,616
526,71,625
518,66,601
501,60,612
524,91,607
507,90,611
516,70,627
507,83,627
525,88,612
519,80,629
522,89,626
518,83,605
506,85,623
508,60,608
502,92,620
507,82,603
523,93,608
517,70,601
508,91,617
505,86,605
512,62,612
511,90,606
514,88,623
522,99,624
520,70,628
509,71,630
527,61,614
508,61,623
510,75,604
521,85,600
510,66,627
527,78,613
518,88,613
514,92,613
526,72,607
517,87,626
527,69,608
519,82,617
511,70,605
503,60,615
513,69,615
500,84,608
502,84,621
527,79,626
523,79,629
519,63,614
519,64,620
528,71,621
510,65,620
508,82,600
521,77,620
502,72,617
504,86,602
527,89,612
518,68,616
516,85,603
504,64,607
501,91,612
522,96,602
515,88,600
511,82,604
507,78,600
511,83,614
519,71,609
525,85,630
530,80,623
510,81,620
526,65,620
511,65,614
527,64,626
515,61,630
513,99,611
507,61,602
503,89,614
518,78,620
505,74,603
508,81,629
528,86,623
500,90,605
518,78,622
506,70,610
502,88,613
509,81,628
516,75,612
511,81,624
513,96,626
506,79,623
505,61,625
515,84,628
515,91,607
517,72,615
500,82,619
515,76,603
523,69,620
521,71,611
523,83,604
511,89,609
526,81,600
510,99,606
503,96,625
506,82,616
513,79,613
501,69,618
528,100,629
508,76,623
507,76,603
518,84,605
515,83,629
502,84,624
519,68,618
500,72,616
518,85,616
519,65,625
527,92,601
527,98,617
506,100,628
517,99,625
503,92,606
502,71,607
501,64,627
519,71,611
502,86,607
513,77,630
524,93,615
510,80,603
512,76,626
507,83,615
502,75,630
514,62,604
504,69,627
513,70,622
511,69,606
517,89,616
529,96,615
526,64,615
509,91,627
501,65,625
529,86,610
528,65,602
504,96,619
508,86,603
524,60,604
506,65,618
502,65,630
521,66,610
516,70,611
522,65,613
518,99,615
525,100,607
505,64,614
503,68,630
508,71,621
506,81,611
513,86,607
522,62,602
502,80,608
520,68,616
508,62,619
508,71,613
511,61,606
510,98,612
516,89,615
526,92,615
520,65,614
522,71,608
509,68,605
518,93,625
530,81,616
511,81,602
519,76,609
507,62,601
501,63,610
530,82,625
502,96,610
516,74,606
512,78,630
529,60,629
509,86,615
500,71,607
523,64,605
524,64,612
519,89,620
514,85,608
519,91,609
513,85,611
524,85,627
517,87,611
518,100,613
509,68,610
509,79,607
528,81,610
514,68,612
515,96,617
511,71,618
511,63,602
525,92,628
515,74,627
526,81,601
523,100,602
514,83,608
519,83,623
503,85,615
506,70,616
515,98,606
507,79,612
519,82,606
504,77,600
514,69,621
513,65,627
528,65,603
507,62,606
514,99,625
530,83,627
521,66,630
523,71,623
513,76,601
522,92,628
513,79,625
507,69,619
514,82,612
523,99,600
525,83,630
508,96,628
517,76,617
522,93,619
527,91,601
519,70,615
508,68,621
500,91,619
513,99,620
501,81,619
500,100,608
507,90,624
525,66,613
503,76,612
515,76,608
528,61,603
514,76,615
505,77,617
516,81,629
521,90,621
521,91,607
516,93,626
511,60,608
524,85,611
526,74,615
513,96,624
514,96,606
510,68,609
518,87,613
506,81,602
507,65,628
501,60,612
515,87,616
520,82,614
513,83,624
505,78,616
525,60,620
529,92,623
516,80,613
510,92,608
519,61,620
500,61,613
502,72,610
508,77,612
503,66,624
512,81,621
530,77,614
519,64,625
515,72,607
515,65,608
514,78,601
510,63,611
524,80,610
500,70,607
500,86,602
516,96,623
517,99,606
506,83,600
522,78,630
506,89,624
514,68,622
506,89,613
524,80,628
530,82,601
530,72,610
503,80,611
523,98,606
516,71,621
518,98,627
527,74,614
517,64,629
506,87,610
521,78,621
506,84,622
515,66,624
509,68,610
511,74,615
508,68,609
507,81,608
511,74,616
526,74,618
507,88,611
506,69,609
506,91,616
511,66,609
508,64,627
506,61,628
525,70,603
501,83,603
521,61,621
506,91,627
518,63,607
513,87,630
529,90,605
529,85,627
503,66,610
503,80,621
515,81,624
505,68,623
527,77,601
529,82,627
507,81,610
521,75,623
520,100,614
513,63,619
511,65,601
514,76,620
501,69,609
529,79,617
522,85,608
501,84,620
513,82,624
524,92,629
505,76,623
501,63,619
530,63,602
528,65,627
517,82,626
514,86,609
501,82,629
525,90,607
514,83,620
513,69,610
517,68,611
512,77,611
525,60,629
517,65,621
515,81,617
512,84,623
519,64,624
523,72,621
503,68,602
505,72,608
508,71,601
523,93,620
508,68,617
517,87,624
524,96,619
509,80,619
518,86,614
527,89,611
510,91,612
525,74,625
530,87,608
502,88,616
515,85,627
523,81,605
521,92,602
510,82,620
510,89,607
502,80,610
512,77,624
529,62,607
510,82,603
530,68,604
507,99,615
512,99,627
515,91,611
527,85,613
520,71,615
515,90,620
510,75,618
522,82,626
500,65,615
507,89,611
501,99,611
520,62,618
521,91,606
505,92,630
507,72,610
513,75,601
519,93,623
511,82,611
529,86,608
509,72,615
501,74,608
513,83,620
513,77,627
518,77,622
525,90,612
503,98,629
525,98,605
507,87,612
502,77,603
509,96,613
503,79,604
525,72,625
516,70,613
501,96,621
529,65,610
515,66,605
514,84,622
509,61,618
500,69,619
526,68,619
505,99,614
507,74,614
511,83,605
510,84,622
518,100,620
520,92,627
503,88,603
502,84,616
530,90,602
521,71,617
521,65,607
512,99,627
525,71,616
502,93,626
523,60,612
529,61,600
527,83,623
530,83,619
529,63,620
516,75,614
525,65,607
507,93,616
517,90,600
529,91,613
526,83,609
528,87,608
513,96,628
502,77,616
519,71,619
528,85,607
507,74,614
505,64,620
502,77,600
506,81,607
529,69,627
508,79,623
512,71,628
501,63,630
508,93,601
527,85,619
522,100,603
526,76,609
501,83,622
520,86,628
525,80,607
500,87,604
514,91,628
516,90,612
511,61,606
506,98,608
505,84,613
527,64,630
511,79,607
520,75,604
515,64,606
503,85,615
510,66,625
503,98,620
502,92,620
522,71,624
518,69,611
510,65,623
504,99,617
527,86,630
502,72,612
515,85,602
526,85,630
521,100,601
515,90,618
522,85,607
507,77,623
522,77,610
501,100,617
514,72,602
515,93,623
504,90,601
528,79,627
503,99,610
528,79,623
511,87,602
514,64,600
511,83,628
525,93,617
518,93,614
505,77,611
524,84,625
515,91,623
526,89,621
521,76,630
530,76,601
515,74,621
522,69,615
522,84,613
500,75,607
501,72,613
502,99,616
528,78,601
506,60,627
510,71,600
528,85,612
518,65,615
530,84,601
513,99,626
503,99,617
505,69,613
529,74,604
500,63,624
527,61,611
508,66,613
513,75,629
501,99,601
509,71,617
503,93,625
529,72,601
514,90,603
527,100,609
527,75,609
500,64,605
518,75,602
518,60,609
507,80,615
529,72,619
507,81,609
509,92,630
517,90,624
518,81,619
512,60,608
521,84,608
519,83,604
511,91,614
512,74,602
528,99,624
507,63,620
505,86,612
501,72,614
501,64,602
526,69,628
522,85,626
511,77,602
521,74,629
507,87,623
506,63,610
514,74,605
528,71,629
514,91,625
506,88,606
509,96,614
512,87,623
526,69,624
503,70,622
504,96,622
502,93,629
522,62,617
521,92,602
516,71,609
516,88,600
512,84,616
524,71,615
529,87,629
530,64,620
508,72,613
504,64,625
509,85,602
516,68,627
504,80,624
512,90,614
515,79,614
523,61,605
502,64,607
522,91,617
520,91,603
521,78,622
529,100,620
511,65,630
516,85,628
505,82,616
512,81,607
528,93,604
516,99,608
518,64,623
514,60,619
517,66,603
500,71,603
511,92,618
505,63,601
502,93,625
515,92,629
502,90,628
522,65,617
503,80,605
503,81,629
501,90,617
526,63,603
501,100,606
507,63,612
507,70,606
529,83,607
509,80,604
500,83,618
521,61,613
523,69,628
500,64,623
517,86,623
527,65,622
511,69,612
506,64,630
510,78,627
501,78,600
521,72,618
525,74,606
508,86,604
515,87,602
512,63,604
527,64,612
519,84,610
522,71,614
520,96,613
526,80,608
529,71,604
521,77,622
521,86,609
521,96,602
525,84,621
513,75,627
516,80,617
507,85,610
512,92,615
526,91,620
517,70,625
500,61,600
514,66,610
513,83,617
527,88,624
510,63,620
528,74,628
526,71,603
502,96,612
509,68,614
513,71,600
523,75,602
513,92,601
503,66,629
526,83,619
523,61,621
529,64,612
510,85,608
505,64,620
511,96,611
501,71,619
528,89,621
507,83,630
526,64,605
503,60,617
522,99,617
511,96,613
525,79,629
502,70,615
511,70,629
523,100,629
512,66,601
511,62,623
530,99,601
528,88,618
518,99,620
519,65,620
520,63,601
514,75,612
521,77,618
507,91,617
506,89,605
514,91,601
518,78,613
516,66,605
507,70,620
529,99,605
527,99,624
515,72,606
530,91,600
530,61,620
514,62,618
529,90,611
505,65,624
507,76,616
503,86,609
501,99,617
521,79,601
513,64,609
528,70,621
510,68,616
523,90,624
511,80,601
503,77,627
506,99,609
530,76,602
524,65,616
524,81,602
504,81,600
516,61,607
520,74,626
518,62,627
501,84,614
502,64,618
507,66,609
520,75,628
528,69,622
523,84,600
509,66,618
509,87,608
503,91,618
505,85,604
509,71,624
505,92,613
502,98,604
501,86,628
506,89,614
515,68,616
505,90,630
504,69,601
500,60,613
519,92,600
521,86,600
530,82,627
526,99,628
503,87,603
517,66,617
520,78,614
516,87,605
530,85,617
529,69,611
501,98,612
507,76,610
507,85,600
501,84,621
506,93,600
509,88,623
515,61,605
524,66,618
524,98,626
530,86,623
528,77,603
504,82,629
508,76,608
518,62,623
509,89,621
517,90,618
525,89,611
509,99,627
522,100,611
522,93,614
500,77,600
519,77,628
525,100,625
530,89,623
517,81,616
502,92,614
508,60,613
506,85,608
514,85,612
518,63,616
501,77,621
525,99,609
522,93,602
518,88,623
513,69,626
521,72,612
511,75,613
516,70,624
524,62,600
511,91,601
506,98,629
517,71,628
503,69,606
524,98,622
526,85,605
516,75,626
529,86,623
522,71,621
522,98,612
509,87,603
512,74,616
514,88,620
530,78,629
509,66,622
528,63,618
512,88,626
521,76,605
519,89,605
527,68,625
525,98,621
516,88,613
504,74,614
517,100,605
528,68,618
512,91,623
505,96,609
525,83,600
500,98,628
513,93,618
505,83,605
501,86,630
530,99,629
519,62,621
522,71,620
514,71,628
514,70,600
501,63,606
512,61,624
520,77,624
522,81,610
522,74,626
523,64,601
502,69,603
502,86,623
526,99,629
507,71,601
517,68,618
507,85,613
525,69,606
509,80,614
525,79,620
515,76,620
515,98,602
530,63,614
500,99,628
522,86,608
517,89,603
519,85,621
514,86,605
523,93,612
514,91,605
525,98,607
528,61,601
520,92,606
504,98,603
509,91,628
518,80,620
510,76,621
503,62,615
522,78,612
503,76,623
527,81,620
525,99,610
510,81,600
503,96,625
523,92,612
529,89,627
508,82,605
528,71,620
525,77,610
500,76,624
520,60,601
515,79,605
518,72,613
516,84,614
505,91,600
527,68,612
515,86,616
514,74,612
514,93,630
521,60,605
522,85,608
519,65,603
528,63,613
516,74,626
527,71,622
506,82,625
501,72,629
520,99,610
504,64,617
520,63,623
530,68,616
525,90,630
515,71,616
513,60,618
506,84,600
528,62,604
515,87,614
523,75,601
530,81,625
529,92,610
501,62,611
500,89,614
530,90,630
530,93,623
530,96,610
520,62,617
528,76,603
529,69,611
530,96,613
522,81,625
509,78,625
500,93,630
514,85,619
517,80,609
502,76,614
511,70,603
523,87,608
523,76,614
506,72,601
518,60,601
506,60,616
527,93,604
523,62,612
516,100,620
515,84,606
516,64,621
509,96,629
515,99,607
527,100,618
527,71,624
528,69,601
524,83,618
521,82,628
514,60,605
516,83,623
530,77,611
509,100,630
521,91,603
507,80,605
507,68,610
501,80,615
529,63,615
502,63,621
517,88,618
514,62,618
526,82,625
525,92,628
505,75,617
519,76,616
508,81,602
512,64,601
526,93,616
500,90,614
508,96,627
525,100,628
516,74,605
508,90,630
530,70,600
501,99,629
509,70,619
524,96,623
502,75,606
524,62,623
522,75,623
530,100,617
525,99,608
510,98,608
526,90,600
500,77,601
505,83,622
530,84,617
524,87,601
503,79,614
522,70,620
509,66,626
506,60,627
520,92,610
512,74,609
517,80,606
511,66,608
523,81,610
511,91,622
528,89,613
518,78,623
507,96,625
508,88,603
504,79,625
520,80,614
519,75,621
523,98,624
527,96,608
522,86,630
513,90,612
525,90,621
510,81,614
514,68,619
500,64,628
527,79,607
506,77,617
513,66,627
522,63,617
521,92,628
523,71,609
520,65,613
517,70,620
519,80,613
510,82,621
528,93,626
521,87,619
516,89,616
502,83,608
501,87,600
503,100,609
526,76,629
503,72,623
520,69,620
510,100,603
529,86,615
527,62,605
527,88,619
516,60,629
518,65,608
529,76,610
517,63,608
506,79,613
523,79,608
516,69,616
519,61,621
516,93,602
509,80,619
517,80,620
501,79,612
519,80,619
509,89,617
528,99,600
511,61,612
502,96,623
512,79,622
514,83,621
515,84,609
508,61,630
504,82,603
515,85,603
526,84,609
516,78,619
503,62,609
501,60,618
523,87,625
527,65,620
516,80,630
520,91,627
506,85,607
518,87,624
525,65,624
521,64,630
517,83,623
500,78,628
513,93,622
509,100,625
502,74,607
522,84,616
528,76,619
518,65,611
529,87,613
514,100,611
500,90,612
517,80,610
520,72,613
504,69,621
502,68,615
503,80,611
523,62,613
519,64,617
500,90,607
517,77,608
504,68,629
504,87,606
508,80,607
529,70,613
521,90,601
513,91,615
529,79,605
530,63,607
512,91,609
528,63,616
505,93,615
530,75,621
506,72,625
522,92,605
530,98,617
506,66,607
514,88,613
501,72,629
504,70,615
501,84,610
516,90,627
528,80,610
500,60,624
507,93,611
513,62,600
525,75,603
511,98,615
515,70,615
529,100,617
505,76,616
529,84,616
518,71,625
507,68,610
513,76,623
513,64,605
500,82,626
507,72,600
508,80,609
528,77,614
526,86,625
526,85,608
504,63,616
503,98,605
513,100,601
513,68,603
524,81,600
518,76,605
502,75,614
507,98,627
520,70,625
525,77,628
528,68,623
524,65,624
526,64,602
527,62,622
521,70,617
523,91,604
505,85,616
517,69,618
507,81,615
503,65,619
522,88,606
529,66,621
517,74,628
502,85,607
508,87,610
520,62,624
501,82,622
523,88,617
527,85,619
501,62,630
500,65,617
520,91,628
521,72,601
503,81,611
527,100,607
529,68,626
529,81,620
527,65,612
513,86,610
526,84,629
513,75,605
513,85,616
517,65,603
520,70,619
507,82,620
517,71,624
523,70,619
512,64,624
521,98,607
530,90,612
521,75,611
528,84,621
518,96,612
505,65,610
521,84,612
502,65,629
500,69,619
513,78,616
515,93,612
502,71,610
506,91,604
520,99,608
519,64,606
501,69,616
503,60,615
529,88,617
528,96,620
509,100,612
510,65,630
517,76,622
507,68,614
518,63,611
506,66,615
516,71,607
502,88,622
500,96,615
512,85,612
507,68,628
510,76,624
511,84,618
528,75,606
522,66,611
524,85,605
511,83,614
514,85,629
521,69,626
510,85,600
518,98,629
521,83,600
529,79,600
527,92,616
510,61,618
514,63,601
503,64,628
503,69,625
527,92,612
516,93,600
503,66,628
523,81,608
510,63,618
523,99,622
526,68,602
530,60,626
526,99,623
516,92,630
503,60,603
510,65,618
513,81,622
501,80,630
524,79,601
520,84,615
503,61,610
530,70,605
525,61,626
512,80,601
521,100,614
526,92,618
517,81,615
522,99,605
507,93,619
525,77,618
527,66,606
510,68,606
507,85,617
530,75,630
501,92,614
516,81,608
529,89,614
530,82,607
510,68,625
522,62,623
504,96,618
526,77,604
527,90,626
526,65,614
517,93,605
513,72,621
528,61,613
521,88,611
512,70,603
501,76,615
523,80,626
526,74,614
504,96,616
519,84,602
522,86,604
516,88,620
513,66,604
501,84,603
515,71,612
510,96,604
509,68,614
520,92,619
516,70,611
508,69,608
517,66,607
528,84,620
520,88,601
517,86,610
515,79,602
529,61,622
525,62,616
529,60,600
514,98,613
502,84,617
516,100,611
504,82,610
501,100,624
518,88,619
530,68,611
519,78,618
527,93,622
505,86,619
528,76,615
528,88,614
513,61,627
511,86,619
526,66,604
529,92,615
500,71,626
526,68,620
507,93,625
505,85,617
503,92,601
505,72,600
507,92,621
508,62,629
511,100,629
517,71,621
526,64,617
509,100,615
525,78,613
519,80,625
513,84,613
517,100,626
506,86,617
521,68,628
526,79,618
517,84,614
526,90,621
504,83,615
519,93,605
513,90,618
513,91,624
521,93,604
501,65,614
506,82,609
500,71,628
500,62,610
500,83,608
523,84,625
519,68,605
512,99,617
527,87,607
519,76,619
503,72,625
528,69,625
525,78,606
502,99,620
529,92,621
516,78,622
517,75,615
520,84,616
500,82,616
504,68,611
508,85,630
507,64,600
508,76,630
526,72,615
508,81,612
505,64,604
512,85,612
510,76,624
517,65,623
528,64,615
508,76,604
516,60,619
513,86,602
513,60,628
506,78,600
506,76,627
523,92,608
506,78,629
502,93,600
500,71,614
508,60,616
520,70,620
516,71,615
527,74,627
524,66,622
510,65,630
524,75,630
502,99,620
513,68,622
522,60,607
502,64,604
524,86,610
529,77,614
513,79,604
510,88,628
500,96,612
518,82,601
506,61,606
503,61,609
520,90,614
520,89,606
529,63,600
518,87,604
514,98,610
502,81,626
523,86,615
530,99,605
507,74,607
513,84,604
504,76,624
527,66,603
525,63,627
507,71,625
505,72,628
510,86,623
528,70,606
528,89,607
518,88,617
501,83,627
519,75,607
525,74,610
520,81,603
530,90,630
505,74,623
519,69,629
525,87,623
521,84,616
518,87,621
510,84,602
505,98,607
517,75,623
517,77,629
528,62,606
503,83,624
524,84,612
530,74,610
506,82,616
502,87,616
526,98,628
529,76,618
530,79,628
509,63,622
500,70,600
527,78,610
522,87,611
522,69,604
516,91,603
521,77,609
522,77,616
508,98,616
523,68,618
513,64,618
503,90,616
510,85,619
501,86,619
529,71,600
507,93,605
517,87,626
510,85,602
507,90,622
510,91,600
510,100,611
509,69,628
500,96,611
502,89,618
514,61,616
500,85,606
527,93,607
501,82,624
503,86,630
528,98,625
504,88,610
508,70,615
529,88,604
527,79,618
501,90,625
516,90,615
521,71,619
510,61,609
502,91,616
514,70,621
516,74,630
526,81,601
512,84,612
512,90,613
516,88,614
506,100,610
513,84,610
515,100,621
504,81,630
519,72,603
506,98,623
504,82,628
508,71,615
523,90,627
528,63,613
512,85,613
515,77,627
526,63,621
520,100,601
519,72,617
510,66,601
502,78,604
521,84,626
511,62,616
530,71,608
515,83,600
509,75,601
516,90,610
516,79,610
527,65,608
515,93,616
506,75,600
504,70,625
530,100,628
524,88,623
512,87,622
503,80,603
511,87,609
500,85,602
520,92,602
503,90,612
513,64,607
506,77,600
511,96,629
527,62,607
530,85,620
524,70,615
509,72,628
521,96,607
511,82,624
508,80,604
502,62,602
503,86,609
530,89,607
500,93,600
500,65,624
512,92,627
505,93,612
529,75,602
520,76,620
523,87,612
506,91,614
506,71,610
502,90,616
511,63,626
500,64,607
521,62,603
520,66,630
504,93,620
503,86,618
523,78,626
517,100,616
520,69,606
514,74,612
527,96,629
508,66,615
503,70,622
502,83,628
513,88,619
504,70,610
505,100,600
501,99,623
506,78,620
500,86,605
526,91,628
515,83,606
519,92,611
511,100,601
522,88,630
525,68,625
509,89,608
520,77,611
525,92,610
510,86,600
510,100,616
509,86,603
500,78,612
503,71,623
525,68,618
529,71,617
518,78,628
518,62,617
522,89,629
512,84,620
525,88,603
500,93,630
525,96,601
521,96,626
519,79,616
518,89,600
500,61,626
529,91,612
509,69,611
511,64,611
528,64,607
520,65,617
501,78,628
501,68,615
516,91,610
505,84,607
508,96,621
505,79,615
521,83,617
529,65,614
509,70,621
520,87,604
516,64,610
510,79,606
507,85,627
520,93,627
518,83,613
521,69,601
524,77,626
525,84,602
512,76,623
505,87,612
525,69,624
516,74,620
504,61,626
528,75,619
525,80,623
505,80,626
527,70,621
522,70,609
508,96,601
528,80,626
530,85,603
524,84,614
505,86,616
530,88,625
520,92,606
514,71,614
520,88,618
522,66,618
525,66,601
505,89,621
517,99,627
517,65,612
511,86,615
504,78,617
504,63,630
501,84,602
530,90,601
516,90,610
514,62,610
518,72,612
521,83,618
512,66,604
513,98,630
528,81,612
508,71,625
513,74,619
528,74,630
516,65,600
520,87,604
507,75,602
530,84,616
500,76,627
519,66,625
506,64,610
510,84,605
521,78,604
509,76,601
524,72,618
514,69,604
501,74,605
528,60,608
516,76,609
511,82,628
525,83,628
512,89,611
501,64,603
526,84,624
529,79,617
517,89,605
518,83,616
517,88,626
522,61,605
515,93,621
511,74,620
528,81,600
526,85,625
522,72,624
514,100,611
523,63,612
527,65,608
503,61,621
507,89,628
517,87,618
519,100,626
530,91,616
523,68,607
526,76,626
509,69,610
500,76,603
529,68,616
513,62,627
507,68,600
512,74,606
512,98,610
503,84,612
523,85,614
501,86,622
523,77,611
524,91,608
525,88,612
519,77,617
527,65,601
504,68,609
530,83,624
509,76,616
502,99,629
514,99,618
517,96,604
529,92,625
527,60,607
520,66,614
528,61,625
520,78,615
519,60,627
506,74,620
514,91,603
530,76,603
518,90,628
513,71,600
505,87,615
508,91,608
510,79,617
529,60,620
518,87,612
511,77,602
502,91,606
520,60,618
516,76,616
527,92,607
516,88,620
528,92,604
509,71,607
528,84,624
507,72,617
508,90,601
508,87,629
524,71,600
510,74,613
529,80,630
505,63,617
515,75,622
530,93,621
502,60,608
528,81,605
503,93,629
521,79,610
512,74,618
519,78,616
525,82,609
501,68,619
500,63,617
514,86,626
528,87,609
502,83,629
502,78,609
503,77,628
523,60,621
529,71,617
514,77,623
516,80,607
529,85,624
506,91,601
528,66,608
503,65,621
512,100,617
509,85,620
514,96,615
527,68,615
520,62,613
519,79,609
515,82,604
517,84,607
528,80,614
524,71,618
509,79,622
528,91,630
510,100,602
530,90,600
524,69,604
500,65,601
502,71,618
519,75,600
513,71,600
523,79,620
508,92,628
527,66,612
511,72,603
501,77,613
523,75,616
522,96,625
527,77,603
505,71,606
520,68,608
524,83,613
519,100,630
515,71,615
517,83,607
530,74,622
513,76,629
509,61,629
504,71,618
515,72,613
508,99,624
500,96,613
504,60,604
522,80,628
505,74,617
512,85,625
528,76,625
503,92,604
503,79,615
508,63,603
501,75,625
508,63,623
503,75,602
510,70,606
520,87,630
513,93,619
516,84,630
529,92,607
522,88,602
510,78,608
503,78,626
527,65,619
522,77,627
509,96,609
529,92,611
525,75,606
511,99,602
510,78,618
525,93,613
524,70,628
520,82,617
506,90,620
521,91,606
515,66,623
520,79,611
520,98,618
516,98,610
527,66,610
528,87,607
523,84,611
516,82,620
519,98,614
518,65,630
508,86,622
530,87,630
516,100,604
510,77,616
503,63,613
513,81,630
507,93,621
527,88,626
504,60,614
519,89,627
500,90,629
501,86,609
525,66,603
508,77,616
523,64,614
516,68,630
514,98,616
525,79,617
507,75,601
519,90,609
521,91,604
502,75,613
514,88,628
511,74,611
530,90,603
516,69,623
511,62,614
526,90,601
526,60,624
525,96,601
525,98,602
527,98,628
525,87,622
500,70,629
502,100,616
517,60,613
514,90,616
507,61,627
506,61,611
522,85,620
519,69,613
520,85,605
514,60,612
508,84,620
501,90,618
529,65,608
522,98,607
505,63,626
512,91,616
508,66,624
525,76,615
515,99,612
505,87,602
515,68,620
504,81,612
520,86,609
503,88,618
517,90,619
527,70,613
512,79,607
503,68,626
511,82,615
500,84,604
507,76,615
514,72,603
527,63,606
511,87,627
512,76,623
500,99,618
521,100,611
517,71,612
500,90,612
518,75,606
509,64,615
522,63,618
518,91,604
509,60,618
529,62,625
500,75,608
509,72,602
510,84,602
504,100,602
515,80,617
511,61,612
511,80,622
522,77,630
506,82,619
508,76,621
524,75,602
503,74,625
527,85,607
516,90,610
524,92,625
523,78,627
509,62,618
501,90,629
521,63,610
526,79,628
525,99,623
526,93,616
505,61,602
528,62,622
515,74,607
503,74,618
502,76,613
529,88,627
518,72,617
523,85,609
515,98,627
502,93,616
515,69,604
506,82,607
522,92,627
516,64,613
517,84,621
503,82,616
509,93,600
509,72,605
504,98,612
510,79,609
517,92,627
526,93,609
510,62,623
522,100,606
529,62,613
501,78,612
500,76,603
522,78,625
516,76,613
525,61,602
515,72,601
506,80,629
522,60,621
521,79,624
510,70,604
527,99,614
520,77,627
513,93,608
521,79,602
507,86,624
515,76,601
520,72,623
510,98,612
513,77,601
507,99,620
514,76,613
517,99,622
519,60,613
502,65,608
500,66,615
522,66,609
530,72,622
502,76,630
507,62,602
511,72,605
505,66,614
517,74,605
521,96,614
519,63,606
522,81,622
501,93,630
519,68,606
517,92,618
502,100,619
515,60,609
526,96,605
520,100,604
528,96,630
519,80,612
512,84,617
520,78,602
512,85,628
513,60,619
502,90,608
515,85,621
504,87,608
515,74,625
520,83,612
502,84,621
523,61,630
505,61,619
511,96,612
516,81,605
512,99,603
504,84,611
506,60,602
512,76,622
527,87,609
525,91,606
519,84,623
517,90,600
501,71,628
528,78,608
512,96,609
502,81,609
519,96,616
520,65,627
507,72,608
502,63,601
518,74,618
517,90,614
527,92,611
523,69,605
513,99,616
519,68,618
505,85,600
523,88,612
527,96,608
523,88,628
524,70,614
500,99,608
521,85,610
501,65,602
509,62,606
529,64,622
516,64,616
514,84,603
513,71,620
526,63,624
500,68,618
500,79,630
516,77,615
504,80,620
529,84,601
519,63,602
521,72,623
500,70,627
520,84,620
505,96,625
507,68,608
523,63,624
509,79,628
513,83,608
506,65,612
509,79,604
513,61,615
522,96,630
505,81,630
522,79,612
522,61,608
530,71,602
520,82,602
527,69,628
516,81,620
527,64,624
514,92,617
516,83,624
528,100,609
501,96,624
518,63,623
519,96,615
501,89,620
511,76,615
514,96,610
519,89,614
517,61,607
525,80,613
515,77,600
520,84,605
530,81,602
522,63,603
524,80,628
518,92,618
525,80,610
505,79,602
524,65,616
507,63,619
516,90,606
519,88,627
506,98,603
524,96,608
527,98,630
501,85,621
510,63,630
518,96,608
508,70,620
526,84,604
526,64,610
527,68,612
528,79,623
500,77,629
505,82,608
528,87,612
509,69,602
515,80,623
521,87,618
527,75,600
509,85,629
513,85,625
512,74,622
517,64,630
523,77,604
519,93,607
528,69,615
519,75,600
525,90,603
501,68,623
527,98,622
506,66,601
508,86,603
503,68,609
518,99,630
507,88,611
527,83,610
518,100,628
500,84,619
502,83,619
521,91,626
518,71,625
502,64,619
503,87,611
506,92,619
515,93,617
505,92,610
513,68,610
520,89,603
504,99,628
501,96,603
506,72,621
525,65,628
508,81,608
523,62,614
514,74,617
515,83,608
517,84,609
508,69,604
510,90,613
513,63,619
501,89,619
529,86,622
529,98,608
502,85,627
519,70,602
527,70,627
522,72,626
523,75,612
518,77,606
506,77,624
525,62,612
526,86,607
500,60,626
514,84,622
510,85,622
504,81,625
522,83,615
519,100,618
517,88,621
518,89,630
517,84,627
515,61,609
509,63,609
506,88,629
516,90,630
520,76,602
518,83,620
512,79,626
500,71,617
523,87,600
502,64,608
511,71,614
506,71,620
